	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pop	super_pop
HG00251	-29.51681764307106	39.35203048832103	-9.851297782396607	-13.828445368266514	4.732944290448183	-0.9652678084954558	4.341900201736551	-0.4513673670512201	-0.9583707212131041	8.100920994672501	GBR	EUR
NA18520	85.72126470986976	-5.513597336997179	2.147703378688576	-1.1459701171919467	3.1278107821395755	-3.1666245993069237	-0.38860698497151336	9.934567381643111	-5.864847342109373	2.526141400846013	YRI	AFR
HG02855	80.3535265922218	-6.563849280621204	2.974165783304467	-1.585605140015673	-9.654836230417674	22.35453439590786	-2.1154548000195925	-13.847320242008808	-0.972473553057938	1.020822380752827	GWD	AFR
NA20900	-28.17778541670485	22.972518892653113	22.0477589865163	8.357434865169225	-2.4422087986497023	-1.7028553785957996	-2.0023451354010553	-11.143839823469321	-1.0821075514330805	6.538194757384566	GIH	SAS
HG01889	85.43366750717747	-5.141420888535838	-2.070089224395369	2.8563209580551496	1.5252599555311095	-2.1681930664465736	3.553869202418951	-0.8051141421796705	12.00808306953534	2.0781976845902745	ACB	AFR
NA19028	80.96625675038698	-6.020684883976525	2.078481865444798	1.8959470584674774	3.7121152905138333	-25.797023665686872	-0.6735236473542836	-16.797727115831698	-2.47767183397084	1.867105655279113	LWK	AFR
HG02325	84.48815479486574	-5.807109489117113	1.8467173550806069	-1.7285497172524675	1.9227741601641868	-4.582238595194295	0.06855990388384042	2.5631398348393373	-2.0593351550945993	9.254574989846494	ACB	AFR
HG01097	-14.46214187972252	34.04253082847447	-15.120542875149063	-1.3036558115007841	-10.107306919748204	5.747917677564526	1.1794696821763566	-3.274282288381079	1.1735684832323434	2.5188718874658393	PUR	AMR
HG02238	-24.926593642647266	42.775854859906005	-7.06452703462185	-9.667651879337928	-19.932632840184667	2.142068002375348	1.5934388393323207	-1.0726866045758654	6.186341905509958	-6.6338363141473105	IBS	EUR
NA20282	40.68103546297103	14.83787455609712	-1.4475275557553449	-1.5489642224994302	-17.07745535171497	0.5235496510457375	-1.6332536620506832	5.168072616825331	-0.6661556955265214	-0.16714733858646164	ASW	AFR
NA19319	79.07581547541649	-4.441257858338202	1.9898573706516274	-2.694955816059571	-0.22977617361396707	-19.440551307784045	-4.563576189049437	-12.287762398252298	-8.484849432539333	-1.4015682975970198	LWK	AFR
HG00525	-36.108964579644535	-49.01852131627638	-2.456148886451912	-10.837262975110345	-5.160604380490845	-3.755771380002057	-5.671066072803403	2.251332610052675	1.3448622096723593	3.889092319943593	CHS	EAS
HG01680	-23.257732409326028	38.108149740531445	-13.914578824312976	-14.047664093791028	3.0557857717117844	-3.636040463559532	1.037275647335659	-7.216250130964827	10.972611493785342	-2.639507631006818	IBS	EUR
HG00256	-31.1494503431586	41.50600763589049	-6.0753255112880336	-13.021920682884518	-3.2482410023011763	0.5431027037173592	-10.486183772527562	-1.7525472281380914	-1.3943308867855915	-6.815616544312966	GBR	EUR
HG00335	-28.635116789620028	37.9237613816329	-14.103080550188299	-13.624074952968405	6.4086372829778915	4.806124603074318	-7.518626673916923	3.037424521191192	-10.530655990162206	15.389299158343604	FIN	EUR
NA12155	-27.422568908321733	41.12880964675794	-10.00123205517608	-14.111539910071015	-8.865495377053378	-2.494971465097329	6.253378009715202	2.4970343474504357	3.1025821464761743	4.394284000248379	CEU	EUR
HG02396	-39.61858174029999	-51.21199614642903	-1.7064084689242562	-14.871297832102497	8.824647704591815	0.5939599387097955	16.218989022678244	-0.8365621337065886	-5.103668812785088	7.0864494219379734	CDX	EAS
HG02465	85.50757161893094	-6.773408083511659	1.4302689288594106	-0.8779768595728665	-13.289857091617746	22.39647534133656	-1.599446084534928	-10.995962705904857	-4.964026795558899	0.7703827026781553	GWD	AFR
HG03708	-27.542703469849094	18.190229417853992	20.97656501469902	3.184641585230107	13.972564310533334	-2.817293410202263	-2.722209059888797	-3.061827224943941	5.7515782742470245	-4.756197730506689	PJL	SAS
HG00121	-30.86558923812931	35.91513457480541	-6.998182035192783	-11.997572551675932	-1.826144816238178	-4.897762123669472	-0.15017155377126248	3.605516224914714	-5.300391669104824	3.111185514534728	GBR	EUR
NA12873	-27.524438541573637	39.96221196723738	-10.645341219479969	-14.525042929464227	5.153454035454177	0.49407306178225446	4.527220200658327	-0.14104340287305192	0.943436609516996	7.646759717382018	CEU	EUR
HG00556	-37.6560304396788	-55.76966482162647	-5.459390576989813	-16.788886635636516	9.725484022405775	0.8788835177371508	7.204714472458869	-7.051816622153164	3.317986492403813	1.2895100884253632	CHS	EAS
NA19346	82.25024634267248	-6.713979267249973	1.4414176640523657	3.2450179632649374	-11.15366066556468	-22.930972146053705	8.766687497942293	-13.063847774281998	-7.8344960268305694	-2.4051818223597015	LWK	AFR
HG01104	-20.43722451332819	26.161926219106867	-14.197016779463402	-5.14185611471773	4.733543006361761	5.227483103574587	11.903723733588835	-6.07231151933996	-1.6063840666732072	-2.3382925485653843	PUR	AMR
HG00315	-26.453979004927074	31.347217560386213	-10.29612203999561	-8.471467894513031	-12.853234287129581	6.14342511959248	-8.823940544761308	13.154271507839718	-11.78998426655491	7.767665152533619	FIN	EUR
HG00130	-26.012865049998844	40.725367594326265	-12.376846063157993	-10.765920863869416	-5.2735402026077	2.4758474663705043	-0.8648552563944792	-8.749656705148974	2.1308545013452873	-0.127598357140949	GBR	EUR
NA19835	64.6986997446884	2.6886981574598066	-1.3622600797094861	-2.522892275336378	-2.0079356884536472	-3.3195104502135564	-1.8897494805879564	0.45949973632906516	-6.878219070153357	-0.5033339718334633	ASW	AFR
HG04029	-26.355582623832262	8.254726295118756	34.902722026773496	11.137044556235852	-3.4181175854319457	0.4333553395940275	1.745077068204738	4.576039565039553	5.012353274670266	7.00861000668969	STU	SAS
HG01356	-21.984087653178356	32.78818879221341	-11.564610074915581	0.6740422008964659	-3.1311782101186565	0.13438859513098497	2.9792239463640056	-8.2444541445228	11.401958978744297	0.8675649274528556	CLM	AMR
HG02816	84.90071955717211	-8.326939151348382	-1.6028314312230127	-2.02232879657898	4.820747894141926	23.93487049734811	-7.380473080228287	-13.454419423286419	-6.037144895181169	0.6984760250844149	GWD	AFR
HG03105	92.53574076526988	-7.467492990980823	1.0925958863656369	-2.3691558663399244	6.024282579118787	1.5124464860581313	0.10355683582192743	-2.6389351687818556	-2.383306092981749	-3.208557355986334	ESN	AFR
HG00368	-27.426390084210194	37.95221330999708	-14.073298049805636	-8.522784979217194	-2.359298803368205	8.370762291151442	-3.7670315100400877	13.122247649469047	-8.39614506876677	9.26095065490405	FIN	EUR
HG00743	-17.274903936390253	16.368040298266234	-15.656241040114338	14.894503881193284	-2.6981006404541183	-4.829641416989488	-6.130558755571699	-3.018941509199963	5.167903880692635	-7.404709138978162	PUR	AMR
NA19782	-28.27389353038058	13.423390145393578	-19.06801731929178	19.09217628694874	10.507270054996065	2.629037572284161	-4.826014350479572	2.0753246304104764	-6.041091243500214	-2.9918750239484755	MXL	AMR
HG02700	-27.341718415178928	19.61858192774413	22.37328966742226	7.936692357353186	8.503083822109902	0.34659788051871715	7.365989395506752	-0.4724929406927489	8.712910381033582	7.636588915240588	PJL	SAS
HG02047	-41.407538198250144	-54.47138979929536	-4.220617006852049	-12.165380032361572	9.081002260949576	2.7793598756946523	7.074774457834128	-1.780563310002924	-4.506829088987716	-0.08935763608382016	KHV	EAS
HG03753	-20.69893279808688	10.374498436717095	30.40319860843021	3.3328731742578297	8.085812922506646	-0.9088805908377349	-7.794619054033061	-5.095255804968583	0.5638035713724932	-5.360483083665065	STU	SAS
HG01072	-27.39937714852942	23.081018818889902	-15.218444476486242	1.4224380385024658	-3.9398347656536075	1.3774622342422866	-1.5198994561911003	-2.9462333122445536	0.8183027267856552	4.962668867800369	PUR	AMR
HG01615	-26.171240381714732	43.97520957192113	-12.43683800776942	-8.204672765984323	-4.810678545031304	-2.2863589157527966	2.662848797977531	1.1766974264978987	3.66741826912136	-9.908824828807159	IBS	EUR
HG01489	-25.25180516150796	30.423423592639047	-14.389768471356575	0.3429858793351798	-5.0242074034626585	2.072263145091507	5.820130571030712	-6.275394215357714	3.434883302991768	-11.671903598794023	CLM	AMR
HG03624	-27.58248169151332	23.91234846058561	22.557918872038375	7.403985086438686	13.908659494431339	-3.6621981681189046	2.8563845770116916	1.167198872241533	1.2264299024148189	-2.306338484236309	PJL	SAS
NA20348	79.96821895365615	-3.361589635330989	2.671267699952293	2.0013223656588477	6.476045039872646	1.2643287035657316	-0.6283609640926688	6.120526174519331	-4.547268545231916	0.883677505417948	ASW	AFR
HG01566	-29.573008250346756	9.050649070051792	-29.44199614587604	27.45292630933804	12.569858057329494	2.168878076032631	2.0598624301452166	-3.878507149093748	-1.9258629314914772	2.1163495358634523	PEL	AMR
NA18538	-39.47845299801618	-51.79973637614078	-7.647732846275585	-8.03101980606669	6.968229425945347	8.657006925117027e-06	-3.5826393035719604	0.9676468626865029	0.10634374752613263	1.261896511939733	CHB	EAS
NA20544	-26.229289102673466	40.36254496180853	-6.2871856404301925	-14.1739009157426	7.777197933087745	0.8755715452537678	0.8344832588451541	-9.529802509270842	6.942390602790176	-8.037818634564745	TSI	EUR
NA19315	79.41976616241112	-4.928416151671258	0.592876722636477	-0.8751211046466119	-17.41984255607647	-18.675463303847064	-2.624344510558575	-17.260072061849893	-14.488565344631295	3.076866738401362	LWK	AFR
HG03108	88.96464433431852	-6.142856100085791	1.263450324924097	-1.4179556456178677	7.255812661610709	-4.75870440594562	5.218453462670917	17.25930081957926	0.6247569529936826	-4.040256450633729	ESN	AFR
HG03559	87.0342668940017	-7.2748541506765	-0.9227545370630633	-0.5875807924831156	5.478112506831991	14.172601956244838	-0.6869761915418796	-5.669260522626884	2.7791474401159477	6.697218260292352	MSL	AFR
HG00345	-28.28367744363223	35.44819986425292	-17.171110650285627	-12.537216034392245	-1.5517476446562315	4.25403652219257	-5.244303234029976	4.719927975754711	-8.215250676914696	4.175758706702759	FIN	EUR
HG02885	82.84597612824983	-8.185470879018274	0.4708893600735517	-4.855259555773538	4.799066479644439	25.305260045190895	-0.6895038389409358	0.6835660861360651	4.743272058006845	-11.641635548027295	GWD	AFR
HG01861	-38.662385089767334	-54.42305002555786	2.7947793644425745	-6.3955755593143895	-16.142547117577898	1.3008251464869005	14.737080465360538	0.3833154564401502	0.6695774618314942	-0.14066997424364963	KHV	EAS
HG04189	-29.68384074479303	1.2536077558235472	33.521898800602706	11.467919860600713	-2.0774076727111366	-1.7851942696616965	6.012741578951305	-1.175361862901508	-2.094806581177005	10.409567070685576	BEB	SAS
HG02736	-26.45939086210503	16.42145089511163	19.981229751226806	8.317980132481473	-4.154141836177581	1.2399234657200215	4.830845661531625	0.22152328379679087	0.980496233745507	9.016278570266625	PJL	SAS
NA19462	83.06556645603642	-6.033170375168275	0.3111289360669411	-1.5734048058746684	4.034743576723254	-16.317936097852222	2.7065525065805924	-5.062290733713827	-2.8469051687534725	0.7161460276989045	LWK	AFR
NA18870	91.28801122455006	-6.875007785674203	-2.328517254450445	-2.4035477419063973	12.220238653943621	-4.551250427930342	0.04624685449004957	8.206240312279226	11.747746371461366	-0.9322901918152111	YRI	AFR
HG01257	-28.640394290764398	20.164686700815476	-21.574504391340913	13.104784064963887	8.355163233063344	2.753893931673354	-3.4771847243409173	-11.485747816640092	0.5454642599877416	-2.937279797948031	CLM	AMR
NA18969	-40.69695969101275	-49.19307762528472	-5.680033766730414	-1.507347258168142	4.177993062193758	-0.22809922760304932	-23.499961798165423	4.619038873033514	-8.953895465905763	-6.334462880973213	JPT	EAS
HG01847	-38.16950024758169	-51.719312159105456	0.3110758474626248	-13.252388928221981	-8.341907610718234	-2.105352638672048	13.776017290716226	3.468438550898346	-8.705199038956275	-4.9302986048261035	KHV	EAS
HG02298	-33.05917663333932	-1.3693369203989911	-26.753893503212286	37.0181458862405	9.327945061799936	-0.4454669004426562	-2.3826700681639355	2.6881963220622698	0.7730133473040499	2.1611262125474093	PEL	AMR
HG03679	-26.585277369540496	9.553774953402606	27.978541877049246	9.25885034552574	14.405112876874933	0.4127307960435917	5.111431285350076	3.935762026676589	-4.035534182020644	-0.07974154703067515	STU	SAS
HG00133	-25.942485224713753	44.58979238470738	-11.303074268914564	-11.23687138161988	-3.6820922028050305	-2.281520204419941	-0.6424216502444636	-1.4321102666394014	1.9576541254151203	-5.14317297823066	GBR	EUR
HG03235	-28.546834734603912	15.321246560467841	23.18777667335566	2.947598966549454	11.578393935167043	-1.3125536612899182	1.5450654869719185	-4.64845488061864	1.5469960753359826	0.6971866421435072	PJL	SAS
HG01164	-14.949984893750315	22.74530481449511	-15.996702794535656	1.0636331449925658	3.602420978403194	-2.8267874212790502	0.5572462685932964	4.2539334135690625	10.867357962516978	-3.0145972834736736	PUR	AMR
HG02787	-28.419742321980312	5.358084685762783	32.97592021690268	5.716041878580137	-0.33936401667828037	-0.543426805205677	-0.564473361160393	0.08454836526214259	-9.42725914976215	9.321783073311483	PJL	SAS
HG02577	59.55834186060391	9.048987432065662	-3.569051084571089	-1.3884555904264553	10.211549271926721	-4.556096173854919	0.4255197413637637	6.047258878086318	-2.981772145496653	15.606287168898506	ACB	AFR
HG01498	-28.51936960098788	21.66479405576917	-15.738871694360224	8.541410507464755	6.472174195550181	1.6157949439015888	6.374721444582355	-1.5510379208138454	-6.489268144261328	-3.95925756300371	CLM	AMR
HG00542	-39.17169935025171	-48.53618520797777	-0.25533992343303163	-7.366563393072543	-10.80756893907822	-3.979805492700974	-3.265738431581488	-4.098030984186385	3.5774263397349664	2.6529012867911597	CHS	EAS
HG00150	-24.615689692408214	43.195450179162656	-9.191310016335164	-10.207738328815141	-3.4341335487514657	3.294371234437743	1.7776315158020195	-7.373782607426668	4.209678856148277	14.362330525624703	GBR	EUR
HG04075	-27.34092046943262	12.771080777983936	22.99587190377133	7.158860150270098	-0.24814939540499772	5.702923576897901	-4.092372323444218	-2.9406031702731674	1.199183282013104	-6.432248600961258	STU	SAS
HG01800	-38.80322706162387	-51.69164762211217	-3.12588698720608	-13.721605077133374	3.3306349839550347	2.04117373776793	18.840345161473056	-1.815028229793674	1.6496552636698747	11.699469336476277	CDX	EAS
HG02789	-27.66699001654668	3.1709804895101916	33.842388956789094	9.42187600175252	14.016119422552492	-1.6014822227127588	-2.0285726376362816	3.5577383542430727	-3.498950449866722	2.0711122765502212	PJL	SAS
HG01709	-21.530907854849893	46.06273887923746	-6.148462554705122	-13.752978248772934	-11.12202695865391	-1.2646345106692842	4.117369494639881	1.2040285445155468	2.7330938091297163	-7.386210729523919	IBS	EUR
HG03874	-27.583493764898055	8.07440904918275	34.19990095307847	7.937847796382469	-13.818318124297832	6.509184468314896	2.472221148955928	10.856483313397547	-10.74196279981028	-2.8567106296177656	ITU	SAS
HG03782	-24.625165166529108	11.987987423362034	31.763228000486922	10.918834167260707	0.6468161317960016	3.0537741604668085	2.9232052052034	-1.5253022503112013	-7.386996747105705	-8.952188905010166	ITU	SAS
HG01486	-29.565466505613763	23.363821165429517	-18.0156854477065	5.541923548367937	2.0899032591783806	-3.206464755338082	4.230252249534116	-5.590932190091895	2.445226023419417	-9.484068114616226	CLM	AMR
HG01161	-2.6998656424624907	15.119240355530767	-17.783566370014466	4.103636276642635	6.727213935218644	-1.8806250408929024	-5.996007227750579	-3.682088762772173	-6.174804080491957	-1.1220674721659294	PUR	AMR
HG01675	-27.30932043169327	38.32977392014555	-9.542188345917229	-16.03478422436072	-9.411942615007677	-0.7883366591926796	-3.727535676981045	1.2470599017008734	-4.828386162477765	-7.6836428052504955	IBS	EUR
HG02147	-36.71775252638726	-16.138046710718278	-39.52196989907634	58.87722194480184	-13.560931219941004	0.7994816985667881	-2.7570569034458843	-2.7230874474976354	-0.5266772359327712	12.34202310873592	PEL	AMR
HG03611	-29.330096381192664	8.975477740500102	28.23322535491644	9.205966844677755	-13.228443208096934	-0.7064085379977275	1.6277900406287322	-0.17574316181514224	3.659465903789761	1.6593211001747308	BEB	SAS
HG03237	-21.965084369460246	20.60009848111719	24.6062617389935	3.691384519835196	4.79856791346617	1.8617858932211957	-0.1944441809739874	4.189243204562487	-0.4512631041893591	-7.310221289845321	PJL	SAS
HG02545	82.1804450214842	-6.921615897012983	0.5796264067102	-0.501990081901107	5.350554571688044	2.870941611425135	3.708076218597166	4.106632868178636	-3.5568668934717946	-0.7614183972515509	ACB	AFR
HG02284	83.5782385974422	-5.545040790839818	-2.2116948736080286	-0.7040703314760958	12.324625113643485	-1.3615544518282523	1.8957710658968256	2.403688054039557	8.179115057685626	7.6151141426892615	ACB	AFR
HG02076	-41.26330261016775	-49.028001751238676	-0.6211772797522888	-10.66165524622732	9.564746484108817	2.056529559533667	18.564041738519432	-0.7087631002120476	-1.975035795959148	-0.8147705300020387	KHV	EAS
